run_id,returncode,out_json,out_log,err_log,seconds,tau,alpha,sigma,beta,bpe_warmstart,bpe_bytes,bpe_words,bpe_tokens,bpe_bytes_per_token,bpe_tokens_per_byte,bpe_fertility,bpe_pcw,bpe_avg_token_chars,bpe_unique_tokens_used,spec_bytes,spec_words,spec_tokens,spec_bytes_per_token,spec_tokens_per_byte,spec_fertility,spec_pcw,spec_avg_token_chars,spec_unique_tokens_used,spec_nsl_vs_bpe
r0302_tau10_alpha0p6_sigma0p8_beta0p2_bpe200,0,sweeps/20260201_214318/json/r0302_tau10_alpha0p6_sigma0p8_beta0p2_bpe200.json,sweeps/20260201_214318/logs/r0302_tau10_alpha0p6_sigma0p8_beta0p2_bpe200.out,sweeps/20260201_214318/logs/r0302_tau10_alpha0p6_sigma0p8_beta0p2_bpe200.err,2229.382,10,0.6,0.8,0.2,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441470.000000,2.586330,0.386648,2.064043,0.449253,2.091508,1186.000000,1.065606
r0300_tau10_alpha0p6_sigma0p8_beta0p15_bpe400,0,sweeps/20260201_214318/json/r0300_tau10_alpha0p6_sigma0p8_beta0p15_bpe400.json,sweeps/20260201_214318/logs/r0300_tau10_alpha0p6_sigma0p8_beta0p15_bpe400.out,sweeps/20260201_214318/logs/r0300_tau10_alpha0p6_sigma0p8_beta0p15_bpe400.err,2361.770,10,0.6,0.8,0.15,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424604.000000,2.689063,0.371877,1.985188,0.438953,2.174586,1194.000000,1.024896
r0303_tau10_alpha0p6_sigma0p8_beta0p2_bpe300,0,sweeps/20260201_214318/json/r0303_tau10_alpha0p6_sigma0p8_beta0p2_bpe300.json,sweeps/20260201_214318/logs/r0303_tau10_alpha0p6_sigma0p8_beta0p2_bpe300.out,sweeps/20260201_214318/logs/r0303_tau10_alpha0p6_sigma0p8_beta0p2_bpe300.err,2284.439,10,0.6,0.8,0.2,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,432501.000000,2.639964,0.378793,2.022110,0.441862,2.134881,1203.000000,1.043957
r0305_tau10_alpha0p6_sigma1_beta0p01_bpe100,0,sweeps/20260201_214318/json/r0305_tau10_alpha0p6_sigma1_beta0p01_bpe100.json,sweeps/20260201_214318/logs/r0305_tau10_alpha0p6_sigma1_beta0p01_bpe100.out,sweeps/20260201_214318/logs/r0305_tau10_alpha0p6_sigma1_beta0p01_bpe100.err,2160.038,10,0.6,1.0,0.01,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465832.000000,2.451070,0.407985,2.177945,0.466627,1.982127,1196.000000,1.124410
r0304_tau10_alpha0p6_sigma0p8_beta0p2_bpe400,0,sweeps/20260201_214318/json/r0304_tau10_alpha0p6_sigma0p8_beta0p2_bpe400.json,sweeps/20260201_214318/logs/r0304_tau10_alpha0p6_sigma0p8_beta0p2_bpe400.out,sweeps/20260201_214318/logs/r0304_tau10_alpha0p6_sigma0p8_beta0p2_bpe400.err,2362.289,10,0.6,0.8,0.2,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424633.000000,2.688880,0.371902,1.985324,0.438720,2.174438,1194.000000,1.024966
r0306_tau10_alpha0p6_sigma1_beta0p01_bpe200,0,sweeps/20260201_214318/json/r0306_tau10_alpha0p6_sigma1_beta0p01_bpe200.json,sweeps/20260201_214318/logs/r0306_tau10_alpha0p6_sigma1_beta0p01_bpe200.out,sweeps/20260201_214318/logs/r0306_tau10_alpha0p6_sigma1_beta0p01_bpe200.err,2205.827,10,0.6,1.0,0.01,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441473.000000,2.586312,0.386651,2.064057,0.446761,2.091494,1188.000000,1.065613
r0309_tau10_alpha0p6_sigma1_beta0p1_bpe100,0,sweeps/20260201_214318/json/r0309_tau10_alpha0p6_sigma1_beta0p1_bpe100.json,sweeps/20260201_214318/logs/r0309_tau10_alpha0p6_sigma1_beta0p1_bpe100.out,sweeps/20260201_214318/logs/r0309_tau10_alpha0p6_sigma1_beta0p1_bpe100.err,2153.022,10,0.6,1.0,0.1,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465281.000000,2.453973,0.407502,2.175369,0.464579,1.984474,1198.000000,1.123080
r0310_tau10_alpha0p6_sigma1_beta0p1_bpe200,0,sweeps/20260201_214318/json/r0310_tau10_alpha0p6_sigma1_beta0p1_bpe200.json,sweeps/20260201_214318/logs/r0310_tau10_alpha0p6_sigma1_beta0p1_bpe200.out,sweeps/20260201_214318/logs/r0310_tau10_alpha0p6_sigma1_beta0p1_bpe200.err,2197.335,10,0.6,1.0,0.1,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441498.000000,2.586166,0.386673,2.064174,0.447963,2.091375,1189.000000,1.065674
r0307_tau10_alpha0p6_sigma1_beta0p01_bpe300,0,sweeps/20260201_214318/json/r0307_tau10_alpha0p6_sigma1_beta0p01_bpe300.json,sweeps/20260201_214318/logs/r0307_tau10_alpha0p6_sigma1_beta0p01_bpe300.out,sweeps/20260201_214318/logs/r0307_tau10_alpha0p6_sigma1_beta0p01_bpe300.err,2304.630,10,0.6,1.0,0.01,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,432539.000000,2.639732,0.378826,2.022288,0.439384,2.134693,1200.000000,1.044049
r0308_tau10_alpha0p6_sigma1_beta0p01_bpe400,0,sweeps/20260201_214318/json/r0308_tau10_alpha0p6_sigma1_beta0p01_bpe400.json,sweeps/20260201_214318/logs/r0308_tau10_alpha0p6_sigma1_beta0p01_bpe400.out,sweeps/20260201_214318/logs/r0308_tau10_alpha0p6_sigma1_beta0p01_bpe400.err,2370.024,10,0.6,1.0,0.01,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424699.000000,2.688462,0.371960,1.985633,0.437780,2.174100,1194.000000,1.025125
r0311_tau10_alpha0p6_sigma1_beta0p1_bpe300,0,sweeps/20260201_214318/json/r0311_tau10_alpha0p6_sigma1_beta0p1_bpe300.json,sweeps/20260201_214318/logs/r0311_tau10_alpha0p6_sigma1_beta0p1_bpe300.out,sweeps/20260201_214318/logs/r0311_tau10_alpha0p6_sigma1_beta0p1_bpe300.err,2268.055,10,0.6,1.0,0.1,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,432574.000000,2.639518,0.378857,2.022451,0.440880,2.134520,1202.000000,1.044133
r0313_tau10_alpha0p6_sigma1_beta0p15_bpe100,0,sweeps/20260201_214318/json/r0313_tau10_alpha0p6_sigma1_beta0p15_bpe100.json,sweeps/20260201_214318/logs/r0313_tau10_alpha0p6_sigma1_beta0p15_bpe100.out,sweeps/20260201_214318/logs/r0313_tau10_alpha0p6_sigma1_beta0p15_bpe100.err,2193.596,10,0.6,1.0,0.15,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465754.000000,2.451481,0.407917,2.177581,0.464271,1.982459,1199.000000,1.124222
r0312_tau10_alpha0p6_sigma1_beta0p1_bpe400,0,sweeps/20260201_214318/json/r0312_tau10_alpha0p6_sigma1_beta0p1_bpe400.json,sweeps/20260201_214318/logs/r0312_tau10_alpha0p6_sigma1_beta0p1_bpe400.out,sweeps/20260201_214318/logs/r0312_tau10_alpha0p6_sigma1_beta0p1_bpe400.err,2346.685,10,0.6,1.0,0.1,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424632.000000,2.688886,0.371901,1.985319,0.437981,2.174443,1195.000000,1.024963
r0314_tau10_alpha0p6_sigma1_beta0p15_bpe200,0,sweeps/20260201_214318/json/r0314_tau10_alpha0p6_sigma1_beta0p15_bpe200.json,sweeps/20260201_214318/logs/r0314_tau10_alpha0p6_sigma1_beta0p15_bpe200.out,sweeps/20260201_214318/logs/r0314_tau10_alpha0p6_sigma1_beta0p15_bpe200.err,2231.620,10,0.6,1.0,0.15,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441300.000000,2.587326,0.386499,2.063249,0.448402,2.092314,1189.000000,1.065196
r0317_tau10_alpha0p6_sigma1_beta0p2_bpe100,0,sweeps/20260201_214318/json/r0317_tau10_alpha0p6_sigma1_beta0p2_bpe100.json,sweeps/20260201_214318/logs/r0317_tau10_alpha0p6_sigma1_beta0p2_bpe100.out,sweeps/20260201_214318/logs/r0317_tau10_alpha0p6_sigma1_beta0p2_bpe100.err,2153.319,10,0.6,1.0,0.2,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465522.000000,2.452703,0.407714,2.176496,0.467029,1.983447,1199.000000,1.123662
r0315_tau10_alpha0p6_sigma1_beta0p15_bpe300,0,sweeps/20260201_214318/json/r0315_tau10_alpha0p6_sigma1_beta0p15_bpe300.json,sweeps/20260201_214318/logs/r0315_tau10_alpha0p6_sigma1_beta0p15_bpe300.out,sweeps/20260201_214318/logs/r0315_tau10_alpha0p6_sigma1_beta0p15_bpe300.err,2308.945,10,0.6,1.0,0.15,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,432590.000000,2.639421,0.378871,2.022526,0.441441,2.134441,1203.000000,1.044172
r0318_tau10_alpha0p6_sigma1_beta0p2_bpe200,0,sweeps/20260201_214318/json/r0318_tau10_alpha0p6_sigma1_beta0p2_bpe200.json,sweeps/20260201_214318/logs/r0318_tau10_alpha0p6_sigma1_beta0p2_bpe200.out,sweeps/20260201_214318/logs/r0318_tau10_alpha0p6_sigma1_beta0p2_bpe200.err,2238.280,10,0.6,1.0,0.2,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441470.000000,2.586330,0.386648,2.064043,0.449253,2.091508,1186.000000,1.065606
r0316_tau10_alpha0p6_sigma1_beta0p15_bpe400,0,sweeps/20260201_214318/json/r0316_tau10_alpha0p6_sigma1_beta0p15_bpe400.json,sweeps/20260201_214318/logs/r0316_tau10_alpha0p6_sigma1_beta0p15_bpe400.out,sweeps/20260201_214318/logs/r0316_tau10_alpha0p6_sigma1_beta0p15_bpe400.err,2385.379,10,0.6,1.0,0.15,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424604.000000,2.689063,0.371877,1.985188,0.438953,2.174586,1194.000000,1.024896
r0319_tau10_alpha0p6_sigma1_beta0p2_bpe300,0,sweeps/20260201_214318/json/r0319_tau10_alpha0p6_sigma1_beta0p2_bpe300.json,sweeps/20260201_214318/logs/r0319_tau10_alpha0p6_sigma1_beta0p2_bpe300.out,sweeps/20260201_214318/logs/r0319_tau10_alpha0p6_sigma1_beta0p2_bpe300.err,2309.098,10,0.6,1.0,0.2,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,432501.000000,2.639964,0.378793,2.022110,0.441862,2.134881,1203.000000,1.043957
r0321_tau10_alpha0p8_sigma0p4_beta0p01_bpe100,0,sweeps/20260201_214318/json/r0321_tau10_alpha0p8_sigma0p4_beta0p01_bpe100.json,sweeps/20260201_214318/logs/r0321_tau10_alpha0p8_sigma0p4_beta0p01_bpe100.out,sweeps/20260201_214318/logs/r0321_tau10_alpha0p8_sigma0p4_beta0p01_bpe100.err,2103.419,10,0.8,0.4,0.01,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465517.000000,2.452729,0.407709,2.176473,0.467712,1.983468,1204.000000,1.123650
r0320_tau10_alpha0p6_sigma1_beta0p2_bpe400,0,sweeps/20260201_214318/json/r0320_tau10_alpha0p6_sigma1_beta0p2_bpe400.json,sweeps/20260201_214318/logs/r0320_tau10_alpha0p6_sigma1_beta0p2_bpe400.out,sweeps/20260201_214318/logs/r0320_tau10_alpha0p6_sigma1_beta0p2_bpe400.err,2358.847,10,0.6,1.0,0.2,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424633.000000,2.688880,0.371902,1.985324,0.438720,2.174438,1194.000000,1.024966
r0322_tau10_alpha0p8_sigma0p4_beta0p01_bpe200,0,sweeps/20260201_214318/json/r0322_tau10_alpha0p8_sigma0p4_beta0p01_bpe200.json,sweeps/20260201_214318/logs/r0322_tau10_alpha0p8_sigma0p4_beta0p01_bpe200.out,sweeps/20260201_214318/logs/r0322_tau10_alpha0p8_sigma0p4_beta0p01_bpe200.err,2234.935,10,0.8,0.4,0.01,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441637.000000,2.585352,0.386795,2.064824,0.447883,2.090717,1192.000000,1.066009
r0325_tau10_alpha0p8_sigma0p4_beta0p1_bpe100,0,sweeps/20260201_214318/json/r0325_tau10_alpha0p8_sigma0p4_beta0p1_bpe100.json,sweeps/20260201_214318/logs/r0325_tau10_alpha0p8_sigma0p4_beta0p1_bpe100.out,sweeps/20260201_214318/logs/r0325_tau10_alpha0p8_sigma0p4_beta0p1_bpe100.err,2150.298,10,0.8,0.4,0.1,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465622.000000,2.452176,0.407801,2.176963,0.467338,1.983021,1195.000000,1.123904
r0323_tau10_alpha0p8_sigma0p4_beta0p01_bpe300,0,sweeps/20260201_214318/json/r0323_tau10_alpha0p8_sigma0p4_beta0p01_bpe300.json,sweeps/20260201_214318/logs/r0323_tau10_alpha0p8_sigma0p4_beta0p01_bpe300.out,sweeps/20260201_214318/logs/r0323_tau10_alpha0p8_sigma0p4_beta0p01_bpe300.err,2300.954,10,0.8,0.4,0.01,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,432183.000000,2.641906,0.378515,2.020623,0.443400,2.136451,1202.000000,1.043190
r0326_tau10_alpha0p8_sigma0p4_beta0p1_bpe200,0,sweeps/20260201_214318/json/r0326_tau10_alpha0p8_sigma0p4_beta0p1_bpe200.json,sweeps/20260201_214318/logs/r0326_tau10_alpha0p8_sigma0p4_beta0p1_bpe200.out,sweeps/20260201_214318/logs/r0326_tau10_alpha0p8_sigma0p4_beta0p1_bpe200.err,2221.422,10,0.8,0.4,0.1,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441246.000000,2.587643,0.386452,2.062996,0.448449,2.092570,1195.000000,1.065066
r0324_tau10_alpha0p8_sigma0p4_beta0p01_bpe400,0,sweeps/20260201_214318/json/r0324_tau10_alpha0p8_sigma0p4_beta0p01_bpe400.json,sweeps/20260201_214318/logs/r0324_tau10_alpha0p8_sigma0p4_beta0p01_bpe400.out,sweeps/20260201_214318/logs/r0324_tau10_alpha0p8_sigma0p4_beta0p01_bpe400.err,2331.898,10,0.8,0.4,0.01,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424304.000000,2.690964,0.371614,1.983786,0.438612,2.176124,1193.000000,1.024171
r0329_tau10_alpha0p8_sigma0p4_beta0p15_bpe100,0,sweeps/20260201_214318/json/r0329_tau10_alpha0p8_sigma0p4_beta0p15_bpe100.json,sweeps/20260201_214318/logs/r0329_tau10_alpha0p8_sigma0p4_beta0p15_bpe100.out,sweeps/20260201_214318/logs/r0329_tau10_alpha0p8_sigma0p4_beta0p15_bpe100.err,2159.639,10,0.8,0.4,0.15,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465779.000000,2.451349,0.407939,2.177697,0.468221,1.982352,1196.000000,1.124283
r0327_tau10_alpha0p8_sigma0p4_beta0p1_bpe300,0,sweeps/20260201_214318/json/r0327_tau10_alpha0p8_sigma0p4_beta0p1_bpe300.json,sweeps/20260201_214318/logs/r0327_tau10_alpha0p8_sigma0p4_beta0p1_bpe300.out,sweeps/20260201_214318/logs/r0327_tau10_alpha0p8_sigma0p4_beta0p1_bpe300.err,2297.533,10,0.8,0.4,0.1,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431960.000000,2.643270,0.378319,2.019581,0.442497,2.137554,1206.000000,1.042651
r0330_tau10_alpha0p8_sigma0p4_beta0p15_bpe200,0,sweeps/20260201_214318/json/r0330_tau10_alpha0p8_sigma0p4_beta0p15_bpe200.json,sweeps/20260201_214318/logs/r0330_tau10_alpha0p8_sigma0p4_beta0p15_bpe200.out,sweeps/20260201_214318/logs/r0330_tau10_alpha0p8_sigma0p4_beta0p15_bpe200.err,2240.391,10,0.8,0.4,0.15,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441309.000000,2.587273,0.386507,2.063291,0.449487,2.092271,1194.000000,1.065218
r0328_tau10_alpha0p8_sigma0p4_beta0p1_bpe400,0,sweeps/20260201_214318/json/r0328_tau10_alpha0p8_sigma0p4_beta0p1_bpe400.json,sweeps/20260201_214318/logs/r0328_tau10_alpha0p8_sigma0p4_beta0p1_bpe400.out,sweeps/20260201_214318/logs/r0328_tau10_alpha0p8_sigma0p4_beta0p1_bpe400.err,2335.631,10,0.8,0.4,0.1,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424250.000000,2.691307,0.371567,1.983533,0.438308,2.176401,1192.000000,1.024041
r0333_tau10_alpha0p8_sigma0p4_beta0p2_bpe100,0,sweeps/20260201_214318/json/r0333_tau10_alpha0p8_sigma0p4_beta0p2_bpe100.json,sweeps/20260201_214318/logs/r0333_tau10_alpha0p8_sigma0p4_beta0p2_bpe100.out,sweeps/20260201_214318/logs/r0333_tau10_alpha0p8_sigma0p4_beta0p2_bpe100.err,2124.984,10,0.8,0.4,0.2,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465567.000000,2.452465,0.407753,2.176706,0.467735,1.983255,1198.000000,1.123771
r0331_tau10_alpha0p8_sigma0p4_beta0p15_bpe300,0,sweeps/20260201_214318/json/r0331_tau10_alpha0p8_sigma0p4_beta0p15_bpe300.json,sweeps/20260201_214318/logs/r0331_tau10_alpha0p8_sigma0p4_beta0p15_bpe300.out,sweeps/20260201_214318/logs/r0331_tau10_alpha0p8_sigma0p4_beta0p15_bpe300.err,2271.316,10,0.8,0.4,0.15,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431572.000000,2.645647,0.377979,2.017766,0.442493,2.139476,1206.000000,1.041715
r0332_tau10_alpha0p8_sigma0p4_beta0p15_bpe400,0,sweeps/20260201_214318/json/r0332_tau10_alpha0p8_sigma0p4_beta0p15_bpe400.json,sweeps/20260201_214318/logs/r0332_tau10_alpha0p8_sigma0p4_beta0p15_bpe400.out,sweeps/20260201_214318/logs/r0332_tau10_alpha0p8_sigma0p4_beta0p15_bpe400.err,2339.900,10,0.8,0.4,0.15,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424359.000000,2.690616,0.371662,1.984043,0.439332,2.175842,1189.000000,1.024304
r0334_tau10_alpha0p8_sigma0p4_beta0p2_bpe200,0,sweeps/20260201_214318/json/r0334_tau10_alpha0p8_sigma0p4_beta0p2_bpe200.json,sweeps/20260201_214318/logs/r0334_tau10_alpha0p8_sigma0p4_beta0p2_bpe200.out,sweeps/20260201_214318/logs/r0334_tau10_alpha0p8_sigma0p4_beta0p2_bpe200.err,2210.390,10,0.8,0.4,0.2,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441439.000000,2.586511,0.386621,2.063899,0.450357,2.091655,1195.000000,1.065531
r0335_tau10_alpha0p8_sigma0p4_beta0p2_bpe300,0,sweeps/20260201_214318/json/r0335_tau10_alpha0p8_sigma0p4_beta0p2_bpe300.json,sweeps/20260201_214318/logs/r0335_tau10_alpha0p8_sigma0p4_beta0p2_bpe300.out,sweeps/20260201_214318/logs/r0335_tau10_alpha0p8_sigma0p4_beta0p2_bpe300.err,2327.362,10,0.8,0.4,0.2,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431557.000000,2.645739,0.377966,2.017696,0.442006,2.139551,1203.000000,1.041679
r0336_tau10_alpha0p8_sigma0p4_beta0p2_bpe400,0,sweeps/20260201_214318/json/r0336_tau10_alpha0p8_sigma0p4_beta0p2_bpe400.json,sweeps/20260201_214318/logs/r0336_tau10_alpha0p8_sigma0p4_beta0p2_bpe400.out,sweeps/20260201_214318/logs/r0336_tau10_alpha0p8_sigma0p4_beta0p2_bpe400.err,2405.566,10,0.8,0.4,0.2,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424295.000000,2.691022,0.371606,1.983744,0.439332,2.176170,1189.000000,1.024150
r0337_tau10_alpha0p8_sigma0p6_beta0p01_bpe100,0,sweeps/20260201_214318/json/r0337_tau10_alpha0p8_sigma0p6_beta0p01_bpe100.json,sweeps/20260201_214318/logs/r0337_tau10_alpha0p8_sigma0p6_beta0p01_bpe100.out,sweeps/20260201_214318/logs/r0337_tau10_alpha0p8_sigma0p6_beta0p01_bpe100.err,2177.686,10,0.8,0.6,0.01,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465517.000000,2.452729,0.407709,2.176473,0.467712,1.983468,1204.000000,1.123650
r0338_tau10_alpha0p8_sigma0p6_beta0p01_bpe200,0,sweeps/20260201_214318/json/r0338_tau10_alpha0p8_sigma0p6_beta0p01_bpe200.json,sweeps/20260201_214318/logs/r0338_tau10_alpha0p8_sigma0p6_beta0p01_bpe200.out,sweeps/20260201_214318/logs/r0338_tau10_alpha0p8_sigma0p6_beta0p01_bpe200.err,2187.544,10,0.8,0.6,0.01,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441637.000000,2.585352,0.386795,2.064824,0.447883,2.090717,1192.000000,1.066009
r0339_tau10_alpha0p8_sigma0p6_beta0p01_bpe300,0,sweeps/20260201_214318/json/r0339_tau10_alpha0p8_sigma0p6_beta0p01_bpe300.json,sweeps/20260201_214318/logs/r0339_tau10_alpha0p8_sigma0p6_beta0p01_bpe300.out,sweeps/20260201_214318/logs/r0339_tau10_alpha0p8_sigma0p6_beta0p01_bpe300.err,2293.609,10,0.8,0.6,0.01,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,432183.000000,2.641906,0.378515,2.020623,0.443400,2.136451,1202.000000,1.043190
r0341_tau10_alpha0p8_sigma0p6_beta0p1_bpe100,0,sweeps/20260201_214318/json/r0341_tau10_alpha0p8_sigma0p6_beta0p1_bpe100.json,sweeps/20260201_214318/logs/r0341_tau10_alpha0p8_sigma0p6_beta0p1_bpe100.out,sweeps/20260201_214318/logs/r0341_tau10_alpha0p8_sigma0p6_beta0p1_bpe100.err,2146.094,10,0.8,0.6,0.1,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465622.000000,2.452176,0.407801,2.176963,0.467338,1.983021,1195.000000,1.123904
r0342_tau10_alpha0p8_sigma0p6_beta0p1_bpe200,0,sweeps/20260201_214318/json/r0342_tau10_alpha0p8_sigma0p6_beta0p1_bpe200.json,sweeps/20260201_214318/logs/r0342_tau10_alpha0p8_sigma0p6_beta0p1_bpe200.out,sweeps/20260201_214318/logs/r0342_tau10_alpha0p8_sigma0p6_beta0p1_bpe200.err,2237.457,10,0.8,0.6,0.1,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441246.000000,2.587643,0.386452,2.062996,0.448449,2.092570,1195.000000,1.065066
r0340_tau10_alpha0p8_sigma0p6_beta0p01_bpe400,0,sweeps/20260201_214318/json/r0340_tau10_alpha0p8_sigma0p6_beta0p01_bpe400.json,sweeps/20260201_214318/logs/r0340_tau10_alpha0p8_sigma0p6_beta0p01_bpe400.out,sweeps/20260201_214318/logs/r0340_tau10_alpha0p8_sigma0p6_beta0p01_bpe400.err,2370.468,10,0.8,0.6,0.01,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424304.000000,2.690964,0.371614,1.983786,0.438612,2.176124,1193.000000,1.024171
r0345_tau10_alpha0p8_sigma0p6_beta0p15_bpe100,0,sweeps/20260201_214318/json/r0345_tau10_alpha0p8_sigma0p6_beta0p15_bpe100.json,sweeps/20260201_214318/logs/r0345_tau10_alpha0p8_sigma0p6_beta0p15_bpe100.out,sweeps/20260201_214318/logs/r0345_tau10_alpha0p8_sigma0p6_beta0p15_bpe100.err,2132.930,10,0.8,0.6,0.15,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465779.000000,2.451349,0.407939,2.177697,0.468221,1.982352,1196.000000,1.124283
